"date","oil_no","price","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-02-22","60000292",2.49,1839,93525.43,93525.43,0.00,37687.71
"2023-02-22","60000304",7.76,367,96360.26,96360.26,0.00,12418.28
"2023-02-22","60000305",7.75,106507,29593381.03,29593381.03,0.00,3809577.23
"2023-02-22","60000312",8.25,45,14692.50,14692.50,0.00,1780.96
"2023-02-22","60000313",8.24,78028,29016995.82,29016995.82,0.00,3514218.66
"2023-02-22","60000317",9.22,6345,2711900.05,2711900.05,0.00,293745.98
"2023-02-22","60000359",7.40,55632,51295297.58,51295297.58,0.00,6928509.60
"2023-02-22","60000361",7.86,78,39235.48,39235.48,0.00,4991.91
"2023-02-22","60033428",7.31,5064,7372084.88,7372084.88,0.00,1009039.29
"2023-02-22","60170825",6.21,2189,165981.21,165981.21,0.00,27390.38
"2023-02-22","60199053",7.42,869,870917.42,870917.42,0.00,123432.31
"2023-02-22","62050661",2.50,4,154.84,154.84,0.00,61.94
"2023-02-22","90325752",54.00,8,5602.56,5602.56,0.00,106.18
"2023-02-23","60000288",1.00,246,220079.33,220079.33,0.00,220079.33
"2023-02-23","60000292",2.49,1775,97734.14,97734.14,0.00,38731.68
"2023-02-23","60000304",7.72,436,116352.22,116352.22,0.00,14931.81
"2023-02-23","60000305",7.75,101568,28417227.08,28417227.08,0.00,3658245.55
"2023-02-23","60000312",8.25,36,12057.21,12057.21,0.00,1461.51
"2023-02-23","60000313",8.24,74814,27875600.52,27875600.52,0.00,3375761.75
"2023-02-23","60000317",9.22,5787,2479065.89,2479065.89,0.00,268425.90
"2023-02-23","60000359",7.40,52785,49103082.25,49103082.25,0.00,6635060.95
"2023-02-23","60000361",7.86,40,15022.85,15022.85,0.00,1911.34
"2023-02-23","60033428",7.31,4976,7223909.44,7223909.44,0.00,986766.78
"2023-02-23","60170825",6.19,2141,156979.70,156979.70,0.00,26044.70
"2023-02-23","60199053",7.72,875,784848.54,784848.54,0.00,109430.90
"2023-02-23","62050661",2.50,7,404.04,404.04,0.00,161.62
"2023-02-23","90325752",48.00,8,5161.44,5161.44,0.00,107.53
"2023-02-24","60000288",1.00,403,351091.71,351091.71,0.00,351091.71
"2023-02-24","60000292",2.49,2028,107116.47,107116.47,0.00,43404.80
"2023-02-24","60000304",7.75,507,137171.52,137171.52,0.00,17538.03
"2023-02-24","60000305",7.75,118708,32755713.57,32755713.57,0.00,4218593.88
"2023-02-24","60000312",8.25,60,21683.00,21683.00,0.00,2628.36
"2023-02-24","60000313",8.24,91069,33372007.23,33372007.23,0.00,4042406.25
"2023-02-24","60000317",9.22,7476,3181491.06,3181491.06,0.00,344469.12
"2023-02-24","60000359",7.40,55752,50341831.68,50341831.68,0.00,6801817.46
"2023-02-24","60000361",7.86,45,19050.32,19050.32,0.00,2423.79
"2023-02-24","60033428",7.32,4873,6977918.52,6977918.52,0.00,953601.12
"2023-02-24","60170825",6.14,2563,195032.85,195032.85,0.00,32544.70
"2023-02-24","60199053",7.68,868,810054.74,810054.74,0.00,113228.13
"2023-02-24","62050661",2.50,5,96.91,96.91,0.00,38.77
"2023-02-24","90325752",51.42,7,5366.64,5366.64,0.00,106.13
"2023-02-25","60000288",1.00,239,189111.61,189111.61,0.00,189111.61
"2023-02-25","60000292",2.49,1659,96913.03,96913.03,0.00,36541.23
"2023-02-25","60000304",7.76,269,69631.69,69631.69,0.00,8973.65
"2023-02-25","60000305",7.75,97475,26412407.98,26412407.98,0.00,3402156.77
"2023-02-25","60000312",8.25,34,12811.22,12811.22,0.00,1552.91
"2023-02-25","60000313",8.24,73367,26795741.77,26795741.77,0.00,3245418.50
"2023-02-25","60000317",9.22,5667,2451482.82,2451482.82,0.00,265549.91
"2023-02-25","60000359",7.40,48229,44487527.24,44487527.24,0.00,6007501.37
"2023-02-25","60000361",7.86,32,12133.47,12133.47,0.00,1543.74
"2023-02-25","60033428",7.30,4734,7024931.43,7024931.43,0.00,961015.82
"2023-02-25","60170825",6.23,1535,119995.66,119995.66,0.00,19805.48
"2023-02-25","60199053",7.40,878,860219.34,860219.34,0.00,123850.34
"2023-02-25","62050661",2.50,5,152.97,152.97,0.00,61.19
"2023-02-25","90325752",50.40,5,4135.08,4135.08,0.00,83.34
"2023-02-26","60000288",1.00,270,228021.37,228021.37,0.00,228021.37
"2023-02-26","60000292",2.49,1292,70207.92,70207.92,0.00,28478.23
"2023-02-26","60000304",7.76,208,55360.40,55360.40,0.00,7134.43
"2023-02-26","60000305",7.75,87891,23593086.69,23593086.69,0.00,3038019.99
"2023-02-26","60000312",8.25,42,13876.88,13876.88,0.00,1682.09
"2023-02-26","60000313",8.24,69149,25175077.49,25175077.49,0.00,3049456.66
"2023-02-26","60000317",9.22,4991,2119605.34,2119605.34,0.00,229468.79
"2023-02-26","60000359",7.40,38095,36431007.61,36431007.61,0.00,4921770.06
"2023-02-26","60000361",7.86,19,17492.71,17492.71,0.00,2225.56
"2023-02-26","60033428",7.30,4016,6121630.34,6121630.34,0.00,839294.13
"2023-02-26","60170825",6.29,2120,163586.21,163586.21,0.00,26542.11
"2023-02-26","60199053",7.67,812,724450.69,724450.69,0.00,101075.78
"2023-02-26","62050661",2.50,5,180.53,180.53,0.00,72.22
"2023-02-26","90325752",49.71,7,4332.36,4332.36,0.00,87.36
"2023-02-27","60000288",1.00,443,451407.86,451407.86,0.00,451407.86
"2023-02-27","60000291",1.00,2,400.00,400.00,0.00,400.00
"2023-02-27","60000292",2.49,1731,88095.09,88095.09,0.00,35254.56
"2023-02-27","60000304",7.76,450,120279.84,120279.84,0.00,15500.74
"2023-02-27","60000305",7.75,113400,31445633.25,31445633.25,0.00,4047676.51
"2023-02-27","60000312",8.25,47,15372.21,15372.21,0.00,1863.40
"2023-02-27","60000313",8.24,83483,30840996.03,30840996.03,0.00,3735799.54
"2023-02-27","60000317",9.22,6831,2930653.36,2930653.36,0.00,317375.11
"2023-02-27","60000359",7.40,56947,50317801.01,50317801.01,0.00,6796421.46
"2023-02-27","60000361",7.86,17,7767.72,7767.72,0.00,988.28
"2023-02-27","60033428",7.31,4646,6477435.33,6477435.33,0.00,886113.43
"2023-02-27","60078231",7.41,1,4999.74,4999.74,0.00,674.73
"2023-02-27","60170825",6.22,2005,148866.47,148866.47,0.00,24630.15
"2023-02-27","60199053",7.72,736,688005.97,688005.97,0.00,96003.53
"2023-02-27","62050661",2.50,7,356.49,356.49,0.00,142.60
"2023-02-27","90325752",54.00,2,634.68,634.68,0.00,11.08
"2023-02-28","60000288",1.00,435,639580.47,639580.47,0.00,639580.47
"2023-02-28","60000292",2.49,1786,92183.01,92183.01,0.00,37013.52
"2023-02-28","60000304",7.76,380,100148.25,100148.25,0.00,12841.92
"2023-02-28","60000305",7.75,104381,28789558.16,28789558.16,0.00,3707072.46
"2023-02-28","60000312",8.25,36,13474.46,13474.46,0.00,1633.33
"2023-02-28","60000313",8.24,76618,28171661.52,28171661.52,0.00,3412385.51
"2023-02-28","60000317",9.22,6042,2578803.20,2578803.20,0.00,279303.33
"2023-02-28","60000359",7.40,56263,49480408.05,49480408.05,0.00,6683994.74
"2023-02-28","60000361",7.86,20,7733.23,7733.23,0.00,983.89
"2023-02-28","60033428",7.31,4548,6471655.81,6471655.81,0.00,885469.78
"2023-02-28","60170825",6.18,2438,177965.18,177965.18,0.00,29277.39
"2023-02-28","60199053",7.15,801,797195.93,797195.93,0.00,115564.78
"2023-02-28","62050661",2.50,7,338.66,338.66,0.00,135.48
"2023-02-28","90325752",51.00,8,4662.36,4662.36,0.00,92.20
"2023-03-01","60000288",1.00,215,192679.94,192679.94,0.00,192679.94
"2023-03-01","60000292",2.38,1842,93684.55,93684.55,0.00,39738.97
"2023-03-01","60000304",7.76,415,108124.54,108124.54,0.00,13934.25
"2023-03-01","60000305",7.75,104981,29070190.78,29070190.78,0.00,3743455.69
"2023-03-01","60000312",8.25,28,11054.43,11054.43,0.00,1339.94
"2023-03-01","60000313",8.24,77976,28872589.23,28872589.23,0.00,3498213.11
"2023-03-01","60000317",9.22,6002,2574599.90,2574599.90,0.00,278939.88
"2023-03-01","60000359",7.40,54967,49099208.88,49099208.88,0.00,6628475.64
"2023-03-01","60000361",7.86,14,6729.26,6729.26,0.00,856.15
"2023-03-01","60033428",7.31,5202,7277251.48,7277251.48,0.00,995318.87
"2023-03-01","60170825",6.22,2381,171600.52,171600.52,0.00,28219.68
"2023-03-01","60199053",7.46,896,803863.97,803863.97,0.00,114983.10
"2023-03-01","62050661",2.42,8,411.35,411.35,0.00,171.85
"2023-03-01","90325752",50.00,6,3848.04,3848.04,0.00,77.71
"2023-03-02","60000288",1.00,94,91098.20,91098.20,0.00,91098.20
"2023-03-02","60000292",2.30,1841,92433.73,92433.73,0.00,38954.58
"2023-03-02","60000304",7.76,407,107073.69,107073.69,0.00,13795.02
"2023-03-02","60000305",7.75,103262,28608216.67,28608216.67,0.00,3683499.74
"2023-03-02","60000312",8.25,49,17206.63,17206.63,0.00,2085.73
"2023-03-02","60000313",8.24,76713,28449556.49,28449556.49,0.00,3446479.76
"2023-03-02","60000317",9.22,6082,2630120.48,2630120.48,0.00,284710.13
"2023-03-02","60000359",7.40,55072,49444948.23,49444948.23,0.00,6682319.07
"2023-03-02","60000361",7.86,12,6929.48,6929.48,0.00,881.62
"2023-03-02","60033428",7.32,4908,7064016.45,7064016.45,0.00,967284.01
"2023-03-02","60170825",6.11,1902,135597.99,135597.99,0.00,22801.38
"2023-03-02","60199053",7.55,871,896424.72,896424.72,0.00,128008.11
"2023-03-02","62050661",2.30,10,689.21,689.21,0.00,299.68
"2023-03-02","90325752",49.50,8,5208.00,5208.00,0.00,105.48
"2023-03-03","60000288",1.00,189,161146.97,161146.97,0.00,161146.97
"2023-03-03","60000292",2.29,1968,97413.36,97413.36,0.00,42327.96
"2023-03-03","60000304",7.76,457,120532.68,120532.68,0.00,15533.34
"2023-03-03","60000305",7.75,110748,30468265.88,30468265.88,0.00,3924440.05
"2023-03-03","60000312",8.25,38,13504.75,13504.75,0.00,1636.96
"2023-03-03","60000313",8.24,84321,30887943.75,30887943.75,0.00,3741831.76
"2023-03-03","60000317",9.23,6853,2876778.36,2876778.36,0.00,311486.14
"2023-03-03","60000359",7.40,55245,48742250.99,48742250.99,0.00,6584227.02
"2023-03-03","60000361",7.86,7,3076.93,3076.93,0.00,391.47
"2023-03-03","60033428",7.31,4979,7073569.66,7073569.66,0.00,967935.72
"2023-03-03","60170825",6.13,2563,188730.76,188730.76,0.00,31208.64
"2023-03-03","60199053",7.52,845,768001.97,768001.97,0.00,108840.13
"2023-03-03","62050661",2.30,7,391.23,391.23,0.00,170.12
"2023-03-03","90325752",50.66,9,5443.44,5443.44,0.00,108.50
"2023-03-04","60000288",1.00,174,124230.32,124230.32,0.00,124230.32
"2023-03-04","60000292",2.29,1741,85861.95,85861.95,0.00,38005.98
"2023-03-04","60000304",7.76,410,103839.02,103839.02,0.00,13382.02
"2023-03-04","60000305",7.75,103194,27976159.37,27976159.37,0.00,3604084.57
"2023-03-04","60000312",8.25,33,12225.47,12225.47,0.00,1481.91
"2023-03-04","60000313",8.24,76548,27976072.26,27976072.26,0.00,3388736.18
"2023-03-04","60000317",9.22,5750,2461751.29,2461751.29,0.00,266526.66
"2023-03-04","60000359",7.40,50437,46877383.05,46877383.05,0.00,6332249.54
"2023-03-04","60000361",7.86,1,291.53,291.53,0.00,37.09
"2023-03-04","60033428",7.30,4842,7230202.96,7230202.96,0.00,989895.36
"2023-03-04","60170825",6.23,2436,178649.37,178649.37,0.00,29083.06
"2023-03-04","60199053",7.52,836,805401.14,805401.14,0.00,114362.90
"2023-03-04","62050661",2.30,7,473.02,473.02,0.00,205.68
"2023-03-04","90325752",49.71,7,3883.80,3883.80,0.00,78.71
"2023-03-05","60000288",1.00,90,29458.24,29458.24,0.00,29458.24
"2023-03-05","60000292",2.29,1473,77171.27,77171.27,0.00,33371.31
"2023-03-05","60000304",7.76,374,96440.44,96440.44,0.00,12365.47
"2023-03-05","60000305",7.75,87274,23428054.43,23428054.43,0.00,3017251.86
"2023-03-05","60000312",8.03,38,13129.40,13129.40,0.00,1543.02
"2023-03-05","60000313",8.24,68999,24980293.81,24980293.81,0.00,3025976.66
"2023-03-05","60000317",9.22,5073,2158033.84,2158033.84,0.00,233755.93
"2023-03-05","60000359",7.40,38282,37047573.24,37047573.24,0.00,5006561.35
"2023-03-05","60000361",7.86,2,905.73,905.73,0.00,115.23
"2023-03-05","60033428",7.31,4070,6008965.13,6008965.13,0.00,822778.20
"2023-03-05","60170825",6.14,2325,168460.56,168460.56,0.00,27819.85
"2023-03-05","60199053",7.51,800,841332.83,841332.83,0.00,121304.24
"2023-03-05","62050661",2.30,1,58.37,58.37,0.00,25.38
"2023-03-05","90325752",60.00,1,555.00,555.00,0.00,9.25
"2023-03-06","60000288",1.00,153,100484.60,100484.60,0.00,100484.60
"2023-03-06","60000292",2.29,1884,86176.62,86176.62,0.00,37439.79
"2023-03-06","60000304",7.71,387,101808.94,101808.94,0.00,13023.56
"2023-03-06","60000305",7.75,104785,29142609.81,29142609.81,0.00,3753821.41
"2023-03-06","60000312",8.25,42,15659.55,15659.55,0.00,1898.19
"2023-03-06","60000313",8.24,77825,28805444.98,28805444.98,0.00,3488398.30
"2023-03-06","60000317",9.23,6377,2728804.17,2728804.17,0.00,295659.23
"2023-03-06","60000359",7.40,53743,47936564.91,47936564.91,0.00,6477557.69
"2023-03-06","60000361",7.86,2,1087.43,1087.43,0.00,138.35
"2023-03-06","60033428",7.31,4516,6464169.99,6464169.99,0.00,886280.42
"2023-03-06","60170825",6.18,2393,165809.04,165809.04,0.00,27368.82
"2023-03-06","60199053",7.20,880,820150.83,820150.83,0.00,121343.20
"2023-03-06","62050661",2.30,7,176.69,176.69,0.00,76.84
"2023-03-06","90325752",54.00,2,1099.32,1099.32,0.00,20.31
"2023-03-07","60000288",1.00,312,347551.05,347551.05,0.00,347551.05
"2023-03-07","60000292",2.29,1848,88769.68,88769.68,0.00,38723.97
"2023-03-07","60000304",7.76,401,104468.16,104468.16,0.00,13463.16
"2023-03-07","60000305",7.75,99539,27636289.49,27636289.49,0.00,3559877.56
"2023-03-07","60000312",8.25,40,14602.74,14602.74,0.00,1770.08
"2023-03-07","60000313",8.24,73542,27322527.44,27322527.44,0.00,3311137.39
"2023-03-07","60000317",9.22,5516,2353291.22,2353291.22,0.00,254858.78
"2023-03-07","60000359",7.40,53272,48517673.32,48517673.32,0.00,6555528.58
"2023-03-07","60000361",7.86,3,838.91,838.91,0.00,106.73
"2023-03-07","60033428",7.30,4588,6691099.39,6691099.39,0.00,916591.17
"2023-03-07","60078231",7.41,1,1200.00,1200.00,0.00,161.95
"2023-03-07","60170825",5.90,2041,135644.55,135644.55,0.00,23324.47
"2023-03-07","60199053",6.99,894,854786.17,854786.17,0.00,131043.11
"2023-03-07","62050661",2.30,2,96.27,96.27,0.00,41.86
"2023-03-07","90325752",54.00,2,1365.12,1365.12,0.00,25.20
"2023-03-08","60000288",1.00,146,87867.42,87867.42,0.00,87867.42
"2023-03-08","60000292",2.29,1816,88675.43,88675.43,0.00,39055.98
"2023-03-08","60000304",7.76,369,97927.52,97927.52,0.00,12620.18
"2023-03-08","60000305",7.75,95119,26270349.57,26270349.57,0.00,3383721.75
"2023-03-08","60000312",8.25,37,14489.14,14489.14,0.00,1756.30
"2023-03-08","60000313",8.24,70298,26026394.96,26026394.96,0.00,3153536.08
"2023-03-08","60000317",9.22,5728,2461604.89,2461604.89,0.00,266634.47
"2023-03-08","60000359",7.40,50074,45834364.44,45834364.44,0.00,6195017.54
"2023-03-08","60033428",7.29,4389,6325433.46,6325433.46,0.00,868514.13
"2023-03-08","60170825",6.22,2208,153932.08,153932.08,0.00,25265.38
"2023-03-08","60199053",7.44,857,792135.45,792135.45,0.00,117087.10
"2023-03-08","62050661",2.30,7,207.89,207.89,0.00,90.40
"2023-03-08","90325752",50.40,5,3363.24,3363.24,0.00,67.42
"2023-03-09","60000288",1.00,205,125907.52,125907.52,0.00,125907.52
"2023-03-09","60000292",2.29,1728,84307.95,84307.95,0.00,36782.79
"2023-03-09","60000304",7.76,353,95427.66,95427.66,0.00,12297.98
"2023-03-09","60000305",7.75,102279,28164109.44,28164109.44,0.00,3627041.33
"2023-03-09","60000312",8.25,19,7216.88,7216.88,0.00,874.78
"2023-03-09","60000313",8.24,75921,28039112.25,28039112.25,0.00,3397630.85
"2023-03-09","60000317",9.22,6092,2624464.63,2624464.63,0.00,284274.88
"2023-03-09","60000359",7.40,53489,47496794.83,47496794.83,0.00,6421052.54
"2023-03-09","60033428",7.29,4948,6656057.07,6656057.07,0.00,912526.85
"2023-03-09","60170825",5.97,1678,109514.44,109514.44,0.00,18619.31
"2023-03-09","60199053",7.22,751,604740.24,604740.24,0.00,90818.20
"2023-03-09","62050661",2.30,8,333.81,333.81,0.00,145.15
"2023-03-09","90325752",50.40,5,3293.28,3293.28,0.00,65.84
"2023-03-10","60000288",1.00,251,218370.59,218370.59,0.00,218370.59
"2023-03-10","60000292",2.29,1963,93385.24,93385.24,0.00,40855.24
"2023-03-10","60000304",7.76,484,128886.33,128886.33,0.00,16609.87
"2023-03-10","60000305",7.75,116403,32149886.24,32149886.24,0.00,4141517.68
"2023-03-10","60000312",8.25,46,15674.90,15674.90,0.00,1900.06
"2023-03-10","60000313",8.24,87535,32212263.83,32212263.83,0.00,3903040.94
"2023-03-10","60000317",9.23,7331,3099843.28,3099843.28,0.00,335762.13
"2023-03-10","60000359",7.40,56981,51659630.33,51659630.33,0.00,6980010.03
"2023-03-10","60033428",7.29,5039,7007289.86,7007289.86,0.00,958661.01
"2023-03-10","60170825",6.17,2524,175208.45,175208.45,0.00,28944.09
"2023-03-10","60199053",7.11,815,713627.29,713627.29,0.00,108451.83
"2023-03-10","62050661",2.30,8,287.92,287.92,0.00,125.20
"2023-03-10","90325752",48.85,14,10330.20,10330.20,0.00,212.74
"2023-03-11","60000288",1.00,124,98382.63,98382.63,0.00,98382.63
"2023-03-11","60000292",2.29,1844,94312.39,94312.39,0.00,41258.12
"2023-03-11","60000304",7.76,364,96150.91,96150.91,0.00,12391.19
"2023-03-11","60000305",7.75,103646,28092374.68,28092374.68,0.00,3617424.20
"2023-03-11","60000312",8.25,39,14729.68,14729.68,0.00,1785.45
"2023-03-11","60000313",8.24,76739,28125649.10,28125649.10,0.00,3407864.53
"2023-03-11","60000317",9.22,5812,2497549.72,2497549.72,0.00,270548.01
"2023-03-11","60000359",7.40,51915,49035480.31,49035480.31,0.00,6625816.28
"2023-03-11","60033428",7.29,4718,6737994.56,6737994.56,0.00,924569.00
"2023-03-11","60078231",7.41,1,1049.18,1049.18,0.00,141.59
"2023-03-11","60170825",6.23,2627,188458.75,188458.75,0.00,30881.48
"2023-03-11","60199053",7.08,921,743859.02,743859.02,0.00,114994.77
"2023-03-11","62050661",2.30,10,562.94,562.94,0.00,244.77
"2023-03-11","90325752",48.00,13,9142.08,9142.08,0.00,190.46
"2023-03-12","60000288",1.00,213,141364.71,141364.71,0.00,141364.71
"2023-03-12","60000292",2.29,1521,76649.43,76649.43,0.00,33577.93
"2023-03-12","60000304",7.76,372,95488.25,95488.25,0.00,12305.85
"2023-03-12","60000305",7.75,88614,23863296.90,23863296.90,0.00,3072645.26
"2023-03-12","60000312",8.25,35,12115.16,12115.16,0.00,1468.55
"2023-03-12","60000313",8.24,68601,25009767.02,25009767.02,0.00,3029693.34
"2023-03-12","60000317",9.23,5173,2209474.74,2209474.74,0.00,239369.84
"2023-03-12","60000359",7.40,39591,39633922.24,39633922.24,0.00,5357109.27
"2023-03-12","60033428",7.29,4077,5995800.13,5995800.13,0.00,823004.68
"2023-03-12","60078231",7.41,2,10600.00,10600.00,0.00,1430.51
"2023-03-12","60170825",6.19,2102,159961.18,159961.18,0.00,26472.67
"2023-03-12","60199053",7.26,789,698297.81,698297.81,0.00,108199.39
"2023-03-12","62050661",2.30,6,349.28,349.28,0.00,151.87
"2023-03-12","90325752",49.50,16,14036.64,14036.64,0.00,288.01
"2023-03-13","60000288",1.00,253,205246.76,205246.76,0.00,205246.76
"2023-03-13","60000292",2.29,1888,101159.83,101159.83,0.00,48678.69
"2023-03-13","60000304",7.76,325,84741.35,84741.35,0.00,10920.87
"2023-03-13","60000305",7.75,112495,31336890.77,31336890.77,0.00,4034241.08
"2023-03-13","60000312",8.25,55,21395.28,21395.28,0.00,2593.39
"2023-03-13","60000313",8.24,84495,31367975.43,31367975.43,0.00,3800226.30
"2023-03-13","60000317",9.22,6855,2942891.64,2942891.64,0.00,318723.62
"2023-03-13","60000359",7.40,57662,51336617.15,51336617.15,0.00,6936314.41
"2023-03-13","60033428",7.29,5042,7081187.80,7081187.80,0.00,972270.98
"2023-03-13","60170825",6.17,2453,179187.00,179187.00,0.00,29520.58
"2023-03-13","60199053",7.03,818,613498.12,613498.12,0.00,95623.96
"2023-03-13","62050661",2.30,2,91.69,91.69,0.00,39.87
"2023-03-13","90325752",48.85,14,12311.28,12311.28,0.00,253.60
"2023-03-14","60000288",1.00,307,225020.90,225020.90,0.00,225020.90
"2023-03-14","60000292",2.29,2110,104746.71,104746.71,0.00,44965.55
"2023-03-14","60000304",7.76,385,103881.28,103881.28,0.00,13387.43
"2023-03-14","60000305",7.75,106875,29742721.99,29742721.99,0.00,3831089.78
"2023-03-14","60000312",8.25,36,14429.21,14429.21,0.00,1749.02
"2023-03-14","60000313",8.24,78858,29306340.19,29306340.19,0.00,3549488.81
"2023-03-14","60000317",9.22,6249,2676248.17,2676248.17,0.00,289770.48
"2023-03-14","60000359",7.40,57145,52750005.17,52750005.17,0.00,7125414.12
"2023-03-14","60033428",7.28,5867,8426483.62,8426483.62,0.00,1156120.94
"2023-03-14","60078231",7.41,1,9900.00,9900.00,0.00,1336.04
"2023-03-14","60170825",6.16,2634,178628.81,178628.81,0.00,29494.99
"2023-03-14","60199053",7.05,734,593632.49,593632.49,0.00,93994.76
"2023-03-14","62050661",2.30,5,211.81,211.81,0.00,92.10
"2023-03-14","90325752",48.00,19,14549.76,14549.76,0.00,303.12
"2023-03-15","60000288",1.00,223,293623.16,293623.16,0.00,293623.16
"2023-03-15","60000292",2.29,1977,96914.81,96914.81,0.00,42362.12
"2023-03-15","60000304",7.76,405,108716.01,108716.01,0.00,14010.52
"2023-03-15","60000305",7.75,103528,28830718.94,28830718.94,0.00,3711280.19
"2023-03-15","60000312",8.25,33,11670.91,11670.91,0.00,1414.69
"2023-03-15","60000313",8.24,76827,28565535.37,28565535.37,0.00,3460486.72
"2023-03-15","60000317",9.22,5999,2570959.03,2570959.03,0.00,278483.03
"2023-03-15","60000359",7.40,56961,52114413.90,52114413.90,0.00,7038317.41
"2023-03-15","60033428",7.30,5205,7368033.83,7368033.83,0.00,1010668.02
"2023-03-15","60170825",6.06,2167,156678.49,156678.49,0.00,26239.41
"2023-03-15","60199053",6.48,709,552852.06,552852.06,0.00,95216.14
"2023-03-15","62050661",2.01,8,607.24,607.24,0.00,81.86
"2023-03-15","90325752",49.00,12,10745.04,10745.04,0.00,222.37
"2023-03-16","60000288",1.00,264,185618.77,185618.77,0.00,185618.77
"2023-03-16","60000292",2.29,1997,97796.49,97796.49,0.00,41795.60
"2023-03-16","60000304",7.76,372,99449.44,99449.44,0.00,12816.32
"2023-03-16","60000305",7.75,111493,30989025.42,30989025.42,0.00,3989411.16
"2023-03-16","60000312",8.09,52,17147.58,17147.58,0.00,2070.34
"2023-03-16","60000313",8.24,83292,30879171.52,30879171.52,0.00,3740189.51
"2023-03-16","60000317",9.22,6323,2698394.38,2698394.38,0.00,292265.60
"2023-03-16","60000359",7.40,58545,53271702.63,53271702.63,0.00,7193562.49
"2023-03-16","60033428",7.30,4937,6628494.36,6628494.36,0.00,908256.89
"2023-03-16","60170825",6.19,2571,190317.35,190317.35,0.00,31286.73
"2023-03-16","60199053",6.82,907,730860.91,730860.91,0.00,121483.56
"2023-03-16","62050661",2.30,7,206.52,206.52,0.00,89.81
"2023-03-16","90325752",49.00,24,19332.72,19332.72,0.00,396.98
"2023-03-17","60000288",1.00,213,183334.57,183334.57,0.00,183334.57
"2023-03-17","60000292",2.29,1688,82145.82,82145.82,0.00,35647.49
"2023-03-17","60000304",7.76,384,101291.87,101291.87,0.00,13053.80
"2023-03-17","60000305",7.75,107600,29773898.63,29773898.63,0.00,3834007.40
"2023-03-17","60000312",8.25,40,13407.76,13407.76,0.00,1625.23
"2023-03-17","60000313",8.24,82821,30395240.29,30395240.29,0.00,3681867.93
"2023-03-17","60000317",9.22,6520,2800854.70,2800854.70,0.00,303043.80
"2023-03-17","60000359",7.40,48228,41646269.46,41646269.46,0.00,5624926.75
"2023-03-17","60033428",7.30,4803,6319051.63,6319051.63,0.00,865725.94
"2023-03-17","60170825",5.82,2298,169654.39,169654.39,0.00,29679.01
"2023-03-17","60199053",6.47,760,606841.30,606841.30,0.00,104899.11
"2023-03-17","62050661",2.30,5,201.70,201.70,0.00,87.71
"2023-03-17","90325752",48.00,7,6298.08,6298.08,0.00,131.21
"2023-03-18","60000288",1.00,147,78588.45,78588.45,0.00,78588.45
"2023-03-18","60000292",2.29,1521,74487.76,74487.76,0.00,32731.13
"2023-03-18","60000304",7.68,309,78707.79,78707.79,0.00,10249.07
"2023-03-18","60000305",7.67,111380,30119312.45,30119312.45,0.00,3919803.23
"2023-03-18","60000312",8.17,48,18306.47,18306.47,0.00,2240.75
"2023-03-18","60000313",8.16,84351,30647548.82,30647548.82,0.00,3749448.10
"2023-03-18","60000317",9.15,6398,2679257.41,2679257.41,0.00,292632.80
"2023-03-18","60000359",7.32,51499,48463365.23,48463365.23,0.00,6622700.67
"2023-03-18","60033428",7.20,4868,6683285.24,6683285.24,0.00,928092.52
"2023-03-18","60170825",6.16,2689,197877.51,197877.51,0.00,32918.65
"2023-03-18","60199053",6.76,915,798230.56,798230.56,0.00,135841.60
"2023-03-18","62050661",2.30,5,156.03,156.03,0.00,67.85
"2023-03-18","90325752",49.56,23,17800.32,17800.32,0.00,362.28
"2023-03-19","60000288",1.00,78,29391.80,29391.80,0.00,29391.80
"2023-03-19","60000292",2.29,1395,72782.84,72782.84,0.00,31625.75
"2023-03-19","60000304",7.68,348,86654.21,86654.21,0.00,11283.90
"2023-03-19","60000305",7.67,95476,25486079.11,25486079.11,0.00,3316195.57
"2023-03-19","60000312",8.17,30,11406.20,11406.20,0.00,1396.12
"2023-03-19","60000313",8.16,75188,27051177.54,27051177.54,0.00,3309894.65
"2023-03-19","60000317",9.14,5688,2377873.11,2377873.11,0.00,259718.87
"2023-03-19","60000359",7.32,40042,38387668.68,38387668.68,0.00,5243405.37
"2023-03-19","60033428",7.21,4125,6181414.94,6181414.94,0.00,858453.90
"2023-03-19","60170825",6.13,2370,175280.18,175280.18,0.00,29171.95
"2023-03-19","60199053",6.27,795,644368.82,644368.82,0.00,113678.06
"2023-03-19","62050661",2.30,10,385.22,385.22,0.00,167.51
"2023-03-19","90325752",48.85,14,11584.68,11584.68,0.00,239.61
"2023-03-20","60000288",1.00,115,75250.72,75250.72,0.00,75250.72
"2023-03-20","60000292",2.29,1933,94292.77,94292.77,0.00,40983.43
"2023-03-20","60000304",7.68,355,95272.96,95272.96,0.00,12406.18
"2023-03-20","60000305",7.67,110173,30429670.78,30429670.78,0.00,3959940.20
"2023-03-20","60000312",8.17,43,14265.66,14265.66,0.00,1746.15
"2023-03-20","60000313",8.16,81988,30245239.75,30245239.75,0.00,3700132.56
"2023-03-20","60000317",9.14,6622,2803303.28,2803303.28,0.00,306182.62
"2023-03-20","60000359",7.32,57004,51283668.94,51283668.94,0.00,7002859.33
"2023-03-20","60033428",7.21,4833,6783343.92,6783343.92,0.00,942252.68
