"date","oil_no","price","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-06-16","60000304",7.46,2121,438423.39,438423.39,0.00,58775.53
"2023-06-16","60000305",7.45,630331,138737676.10,138737830.74,2694.60,18595739.04
"2023-06-16","60000312",7.93,117,36949.39,36949.39,0.00,4659.92
"2023-06-16","60000313",7.92,334588,105654364.27,105654632.60,3615.61,13323516.76
"2023-06-16","60000317",9.27,15773,6205693.33,6205736.59,43.26,668578.86
"2023-06-16","60000359",7.08,124023,73484794.56,73484794.56,10197.60,10383926.08
"2023-06-16","60033428",6.86,12818,11525721.71,11525721.71,0.00,1689869.58
"2023-06-16","60078231",6.10,3,18300.00,18300.00,0.00,3000.00
"2023-06-16","60170825",6.20,4021,259551.38,259551.38,0.00,43193.73
"2023-06-16","60199053",4.77,1495,983134.06,983134.06,0.00,225434.25
"2023-06-16","62050661",2.30,1406,70164.40,70164.40,0.00,30506.20
"2023-06-16","90325752",48.00,4,3696.00,3696.00,0.00,77.00
"2023-06-17","60000288",1.00,29,957.32,957.32,0.00,957.32
"2023-06-17","60000292",2.37,2841,140206.63,140206.63,0.00,59225.09
"2023-06-17","60000304",7.45,1929,405607.89,405612.39,9.00,54339.12
"2023-06-17","60000305",7.45,591165,131212571.00,131212857.29,2567.43,17585233.01
"2023-06-17","60000312",7.93,108,33868.29,33868.29,0.00,4271.37
"2023-06-17","60000313",7.92,299275,94511186.10,94511954.14,3594.59,11916755.04
"2023-06-17","60000317",9.27,12784,5090919.37,5090921.14,1.77,548497.05
"2023-06-17","60000359",7.08,98802,60077522.64,60077522.64,8212.40,8494483.72
"2023-06-17","60033428",6.85,10966,9607767.00,9607767.00,0.00,1409183.36
"2023-06-17","60170825",6.21,3722,243183.32,243183.32,0.00,40359.18
"2023-06-17","60199053",4.88,1539,1044027.47,1044027.47,0.00,239115.00
"2023-06-17","62050661",2.29,1160,58884.06,58884.06,0.00,25458.50
"2023-06-17","90325752",60.00,1,477.00,477.00,0.00,7.95
"2023-06-18","60000288",1.00,5,4254.32,4254.32,0.00,4254.32
"2023-06-18","60000292",2.39,2205,111804.37,111804.37,0.00,47012.90
"2023-06-18","60000304",7.46,2020,433432.12,433432.12,0.00,58065.75
"2023-06-18","60000305",7.45,570720,127565983.50,127566190.50,2237.37,17094060.08
"2023-06-18","60000312",7.93,110,35149.27,35149.27,0.00,4432.96
"2023-06-18","60000313",7.92,293406,92106582.18,92107010.57,3277.63,11612118.87
"2023-06-18","60000317",9.27,11846,4734841.14,4734859.05,17.91,510147.60
"2023-06-18","60000359",7.08,67621,42466433.16,42466433.16,5043.20,6006536.29
"2023-06-18","60033428",6.85,8481,8023548.56,8023548.56,0.00,1177018.68
"2023-06-18","60170825",6.17,3581,237338.70,237338.70,0.00,39675.75
"2023-06-18","60199053",4.79,1438,996360.74,996360.74,0.00,228884.90
"2023-06-18","62050661",2.29,980,51625.61,51625.61,0.00,22350.19
"2023-06-19","60000288",1.00,7,5790.10,5790.10,0.00,5790.10
"2023-06-19","60000292",2.38,2662,131315.89,131315.89,0.00,54367.58
"2023-06-19","60000304",7.45,2098,458733.65,458733.65,0.00,61391.65
"2023-06-19","60000305",7.45,603837,137296787.95,137296850.62,1800.76,18397932.18
"2023-06-19","60000312",7.93,122,37860.01,37860.01,0.00,4774.76
"2023-06-19","60000313",7.92,309308,99486755.94,99487116.47,3567.47,12543074.33
"2023-06-19","60000317",9.27,13727,5567568.32,5567584.61,16.29,599634.65
"2023-06-19","60000359",7.08,92258,54300007.87,54300007.87,4956.00,7678808.34
"2023-06-19","60033428",6.86,9449,8357155.27,8357155.27,0.00,1225066.94
"2023-06-19","60170825",6.19,3857,254662.27,254662.27,0.00,42494.26
"2023-06-19","60199053",4.79,1537,980534.56,980534.56,0.00,222100.82
"2023-06-19","62050661",2.29,1106,55322.46,55322.46,0.00,24018.55
"2023-06-20","60000288",1.00,48,36832.04,36832.04,0.00,36832.04
"2023-06-20","60000292",2.38,3520,170164.91,170164.91,0.00,71673.28
"2023-06-20","60000304",7.45,2250,466840.09,466840.09,0.00,62524.83
"2023-06-20","60000305",7.45,680688,151565200.94,151565426.36,2474.16,20318163.71
"2023-06-20","60000312",7.93,131,43808.11,43808.11,0.00,5524.85
"2023-06-20","60000313",7.92,352925,113144259.90,113144654.42,4028.03,14267957.42
"2023-06-20","60000317",9.27,17486,6887158.95,6887185.63,26.68,742038.70
"2023-06-20","60000359",7.08,129263,78420263.78,78420263.78,6360.00,11100378.96
"2023-06-20","60033428",6.86,12954,11640902.20,11640902.20,0.00,1706289.53
"2023-06-20","60078231",6.20,1,124.00,124.00,0.00,20.00
"2023-06-20","60170825",6.15,4135,260572.51,260572.51,0.00,43832.76
"2023-06-20","60199053",5.00,1816,1272931.95,1272931.95,0.00,274578.66
"2023-06-20","62050661",2.29,1390,70225.92,70225.92,0.00,30483.16
"2023-06-20","90325752",60.00,1,648.00,648.00,0.00,10.80
"2023-06-21","60000288",1.00,106,49830.21,49830.21,0.00,49830.21
"2023-06-21","60000292",2.37,3293,158236.66,158236.66,0.00,66807.48
"2023-06-21","60000304",7.46,2643,558114.33,558114.33,0.00,74820.69
"2023-06-21","60000305",7.45,784194,176001431.36,176001611.52,2614.36,23591189.92
"2023-06-21","60000312",7.93,167,53413.26,53413.26,0.00,6736.29
"2023-06-21","60000313",7.92,416157,132108513.84,132109074.01,4210.40,16658306.12
"2023-06-21","60000317",9.27,20750,8125178.47,8125191.41,12.94,875427.51
"2023-06-21","60000359",7.08,130725,78541796.01,78541796.01,2006.00,11122064.60
"2023-06-21","60033428",6.87,12738,11034160.91,11034160.91,0.00,1614788.59
"2023-06-21","60170825",6.17,4577,291973.77,291973.77,0.00,48854.45
"2023-06-21","60199053",5.06,1744,1208090.61,1208090.61,0.00,256049.57
"2023-06-21","62050661",2.30,1345,69893.50,69893.50,0.00,30390.51
"2023-06-21","90325752",60.00,1,678.60,678.60,0.00,11.31
"2023-06-22","60000288",1.00,54,36235.69,36235.69,0.00,36235.69
"2023-06-22","60000292",2.38,2589,128749.84,128749.84,0.00,54419.70
"2023-06-22","60000304",7.46,2532,523993.27,523993.27,0.00,70247.68
"2023-06-22","60000305",7.45,859015,186560263.05,186560509.64,2837.34,25003991.95
"2023-06-22","60000312",7.93,148,46007.46,46007.46,0.00,5802.35
"2023-06-22","60000313",7.92,434741,133188144.82,133188597.06,3965.80,16794432.55
"2023-06-22","60000317",9.27,17596,6789460.57,6789460.57,0.00,731495.27
"2023-06-22","60000359",7.08,89334,53047435.34,53047435.34,1777.60,7502333.59
"2023-06-22","60033428",6.84,9867,8521592.29,8521592.29,0.00,1251962.69
"2023-06-22","60170825",6.34,4594,287513.41,287513.41,0.00,46707.58
"2023-06-22","60199053",5.00,1712,1385658.49,1385658.49,0.00,300367.00
"2023-06-22","62050661",2.30,1135,59802.29,59802.29,0.00,26001.57
"2023-06-23","60000288",1.00,78,35470.66,35470.66,0.00,35470.66
"2023-06-23","60000292",2.37,2619,129656.64,129656.64,0.00,54808.33
"2023-06-23","60000304",7.46,2142,434970.61,434970.61,0.00,58313.27
"2023-06-23","60000305",7.45,659205,142140768.92,142140937.25,2313.49,19057828.80
"2023-06-23","60000312",7.93,134,41185.81,41185.81,0.00,5194.21
"2023-06-23","60000313",7.92,330985,102209896.71,102210240.43,3894.21,12889833.86
"2023-06-23","60000317",9.27,13587,5333630.46,5333630.46,0.00,574679.75
"2023-06-23","60000359",7.08,97928,58492352.10,58492352.10,1199.60,8264777.38
"2023-06-23","60033428",6.84,10136,8789566.07,8789566.07,0.00,1291338.30
"2023-06-23","60078231",6.10,1,21960.00,21960.00,0.00,3600.00
"2023-06-23","60170825",6.26,4140,261419.72,261419.72,0.00,43094.28
"2023-06-23","60199053",5.04,1496,1177040.59,1177040.59,0.00,254392.56
"2023-06-23","62050661",2.30,1141,56689.57,56689.57,0.00,24648.19
"2023-06-23","90325752",100.00,1,1100.00,1100.00,0.00,11.00
"2023-06-24","60000288",1.00,49,38392.07,38392.07,0.00,38392.07
"2023-06-24","60000292",2.35,2852,140400.52,140400.52,0.00,59699.17
"2023-06-24","60000304",7.46,1908,399344.70,399344.70,0.00,53536.65
"2023-06-24","60000305",7.45,737766,161524570.38,161524791.26,2376.67,21655662.10
"2023-06-24","60000312",7.93,102,31311.56,31311.56,0.00,3948.92
"2023-06-24","60000313",7.92,373470,115734773.77,115735214.01,3389.40,14593328.82
"2023-06-24","60000317",9.27,14005,5540438.11,5540438.11,0.00,596702.24
"2023-06-24","60000359",7.08,95475,55820133.07,55820133.07,2269.60,7890972.34
"2023-06-24","60033428",6.84,10937,9493214.65,9493214.65,0.00,1395442.35
"2023-06-24","60078231",6.10,2,800.00,800.00,0.00,131.15
"2023-06-24","60170825",6.30,4428,268827.45,268827.45,0.00,44151.16
"2023-06-24","60199053",5.02,1742,1279424.32,1279424.32,0.00,275965.91
"2023-06-24","62050661",2.29,1163,58874.91,58874.91,0.00,25574.05
"2023-06-24","90325752",60.00,2,1131.00,1131.00,0.00,18.85
"2023-06-25","60000288",1.00,74,54053.97,54053.97,0.00,54053.97
"2023-06-25","60000292",2.36,3311,157086.71,157086.71,0.00,66535.65
"2023-06-25","60000304",7.46,2013,425287.81,425305.81,27.00,56985.00
"2023-06-25","60000305",7.45,724744,164325601.81,164325739.86,3663.96,22026300.71
"2023-06-25","60000312",7.85,197,63643.02,63643.02,0.00,8105.59
"2023-06-25","60000313",7.92,368147,118132095.26,118132497.18,5645.69,14895416.80
"2023-06-25","60000317",9.27,17142,6927724.85,6927767.51,42.66,746451.21
"2023-06-25","60000359",7.08,111044,71369174.08,71369174.08,907.60,10081821.58
"2023-06-25","60033428",6.85,11697,11123023.40,11123023.40,0.00,1632511.64
"2023-06-25","60078231",5.75,1,13800.00,13800.00,0.00,2400.00
"2023-06-25","60170825",6.18,4575,291615.93,291615.93,0.00,48759.87
"2023-06-25","60199053",5.01,1872,1399724.56,1399724.56,0.00,300350.45
"2023-06-25","62050661",2.29,1491,73452.76,73452.76,0.00,31935.22
"2023-06-25","90325752",60.00,3,2205.00,2205.00,0.00,36.75
"2023-06-26","60000288",1.00,133,70992.65,70992.65,0.00,70992.65
"2023-06-26","60000292",2.36,3677,175190.09,175190.09,0.00,74046.79
"2023-06-26","60000304",7.46,2454,522084.55,522084.55,0.00,69991.79
"2023-06-26","60000305",7.45,689459,153213426.24,153213590.55,2933.63,20534437.72
"2023-06-26","60000312",7.81,181,57568.98,57568.98,0.00,7369.35
"2023-06-26","60000313",7.92,351284,111728162.41,111728514.39,3597.25,14087934.59
"2023-06-26","60000317",9.28,16503,6511235.52,6511267.74,32.22,701636.72
"2023-06-26","60000359",7.08,121993,74346424.05,74346424.05,0.00,10505960.24
"2023-06-26","60033428",6.84,12710,11550302.11,11550302.11,0.00,1699330.50
"2023-06-26","60078231",6.20,4,496.00,496.00,0.00,80.00
"2023-06-26","60170825",6.15,4033,264661.09,264661.09,0.00,44477.93
"2023-06-26","60199053",5.05,1764,1315575.04,1315575.04,0.00,280354.08
"2023-06-26","62050661",2.29,1562,76979.69,76979.69,0.00,33354.29
"2023-06-26","90325752",60.00,1,672.00,672.00,0.00,11.20
"2023-06-27","60000288",1.00,186,96287.35,96287.35,0.00,96287.35
"2023-06-27","60000292",2.36,4033,191132.60,191132.60,0.00,80937.67
"2023-06-27","60000304",7.46,2355,485471.76,485471.76,0.00,65083.36
"2023-06-27","60000305",7.45,714883,158244253.06,158244356.20,2337.05,21215084.98
"2023-06-27","60000312",7.81,209,68577.71,68577.71,0.00,8780.10
"2023-06-27","60000313",7.92,373293,118853438.79,118853904.94,4162.39,14988993.54
"2023-06-27","60000317",9.27,18106,7107141.41,7107153.41,12.00,765827.53
"2023-06-27","60000359",7.08,135742,84716902.17,84716902.17,0.00,11972715.11
"2023-06-27","60033428",6.83,14767,13783106.02,13783106.02,0.00,2030954.47
"2023-06-27","60078231",5.75,6,9115.74,9115.74,0.00,1585.35
"2023-06-27","60170825",6.19,4995,312527.07,312527.07,0.00,52281.44
"2023-06-27","60199053",5.07,1911,1474372.19,1474372.19,0.00,314913.19
"2023-06-27","62050661",2.30,1704,87139.30,87139.30,0.00,37890.42
"2023-06-28","60000288",1.00,170,122990.72,122990.72,0.00,122990.72
"2023-06-28","60000292",2.35,3656,173805.82,173805.82,0.00,73857.11
"2023-06-28","60000304",7.46,2534,524852.78,524852.78,0.00,70359.89
"2023-06-28","60000305",7.45,728328,162516392.84,162516555.39,3047.53,21783067.65
"2023-06-28","60000312",7.81,245,79200.68,79200.68,0.00,10141.99
"2023-06-28","60000313",7.92,380567,121366236.60,121366592.39,4204.02,15304312.38
"2023-06-28","60000317",9.27,17891,7013291.82,7013304.11,12.29,755658.66
"2023-06-28","60000359",7.08,139231,88341332.11,88341332.11,0.02,12491082.55
"2023-06-28","60033428",6.83,14360,13773808.91,13773808.91,0.00,2029039.30
"2023-06-28","60170825",6.19,4916,310810.49,310810.49,0.00,51921.42
"2023-06-28","60199053",5.06,1906,1474248.65,1474248.65,0.00,314569.63
"2023-06-28","62050661",2.30,1630,80451.64,80451.64,0.00,34978.90
"2023-06-29","60000288",1.00,22,7928.36,7928.36,0.00,7928.36
"2023-06-29","60000292",2.39,2015,102610.37,102610.37,0.00,42829.39
"2023-06-29","60000304",7.50,2505,526359.08,526359.08,0.00,70099.16
"2023-06-29","60000305",7.50,814575,181620824.84,181621002.11,3332.68,24182800.08
"2023-06-29","60000312",7.89,214,72285.91,72285.91,0.00,9165.09
"2023-06-29","60000313",7.98,411200,131530803.22,131531317.74,4956.14,16461173.25
"2023-06-29","60000317",9.33,17956,7280065.36,7280106.21,40.85,779313.16
"2023-06-29","60000359",7.14,138855,81960247.23,81960247.23,0.00,11494708.79
"2023-06-29","60033428",6.86,14572,12741491.67,12741491.67,0.00,1867805.12
"2023-06-29","60170825",6.18,5221,329604.68,329604.68,0.00,55062.09
"2023-06-29","60199053",4.99,2010,1604625.81,1604625.81,0.00,344116.47
"2023-06-29","62050661",2.30,690,39598.88,39598.88,0.00,17217.97
"2023-06-29","90325752",60.00,3,1966.80,1966.80,0.00,32.78
"2023-06-30","60000288",5.15,122,66266.28,66266.28,0.00,65759.68
"2023-06-30","60000292",2.35,2848,142841.68,142841.68,0.00,59926.46
"2023-06-30","60000304",7.50,2297,497503.99,497503.99,0.00,66247.25
"2023-06-30","60000305",7.50,731522,166382687.96,166382809.86,2363.90,22157186.01
"2023-06-30","60000312",7.85,209,67603.45,67603.45,0.00,8609.16
"2023-06-30","60000313",7.98,382456,122811285.01,122811793.03,3656.41,15370462.81
"2023-06-30","60000317",9.33,18474,7372200.45,7372236.67,36.22,789197.84
"2023-06-30","60000359",7.14,116179,71995624.54,71995624.54,0.00,10097549.95
"2023-06-30","60033428",6.86,12790,11869323.25,11869323.25,0.00,1743024.75
"2023-06-30","60170825",6.16,4690,303227.81,303227.81,0.00,51014.53
"2023-06-30","60199053",5.10,1968,1532654.23,1532654.23,0.00,326481.12
"2023-06-30","62050661",2.30,1395,72310.09,72310.09,0.00,31441.63
"2023-06-30","90325752",60.00,1,696.60,696.60,0.00,11.61
"2023-07-01","60000288",1.00,65,31915.33,31915.33,0.00,31915.33
"2023-07-01","60000292",2.36,3278,163024.50,163024.50,0.00,69255.70
"2023-07-01","60000304",7.51,2784,569495.91,569495.91,0.00,75843.17
"2023-07-01","60000305",7.50,821866,180470553.48,180470737.31,2863.39,24035083.48
"2023-07-01","60000312",7.85,202,65697.54,65697.54,0.00,8367.03
"2023-07-01","60000313",7.98,407555,127717899.51,127718320.97,4538.91,15983814.78
"2023-07-01","60000317",9.33,17182,6725813.32,6725828.34,15.02,719973.13
"2023-07-01","60000359",7.14,120436,70489896.64,70489896.64,0.00,9884756.24
"2023-07-01","60033428",6.86,13593,11490269.01,11490269.01,0.00,1685151.31
"2023-07-01","60170825",6.11,4593,294854.51,294854.51,0.00,50015.69
"2023-07-01","60199053",5.02,1819,1386332.15,1386332.15,0.00,298588.78
"2023-07-01","62050661",2.29,1533,84059.71,84059.71,0.00,36534.46
"2023-07-02","60000288",1.00,71,31368.93,31368.93,0.00,31368.93
"2023-07-02","60000292",2.37,2601,129119.22,129119.22,0.00,54706.08
"2023-07-02","60000304",7.50,2102,438550.14,438550.14,0.00,58378.38
"2023-07-02","60000305",7.50,649318,143831313.93,143831575.20,3069.16,19148849.19
"2023-07-02","60000312",7.88,168,53489.28,53489.28,0.00,6785.30
"2023-07-02","60000313",7.98,327697,103453825.04,103454507.66,3922.54,12947232.77
"2023-07-02","60000317",9.33,13672,5473463.73,5473477.46,13.73,585854.27
"2023-07-02","60000359",7.14,89354,54569525.55,54569525.55,0.00,7658482.97
"2023-07-02","60033428",6.85,10198,9677799.85,9677799.85,0.00,1422492.08
"2023-07-02","60170825",6.16,4424,281460.27,281460.27,0.00,47202.57
"2023-07-02","60199053",5.00,1745,1328137.28,1328137.28,0.00,284421.94
"2023-07-02","62050661",2.30,1185,62539.05,62539.05,0.00,27192.51
"2023-07-02","90325752",60.00,3,1941.60,1941.60,0.00,32.36
"2023-07-03","60000288",1.00,114,82782.10,82782.10,0.00,82782.10
"2023-07-03","60000292",2.37,3799,174356.34,174356.34,0.00,73715.46
"2023-07-03","60000304",7.51,2435,520843.68,520843.68,0.00,69363.24
"2023-07-03","60000305",7.50,749366,171690653.81,171690857.45,2805.35,22859612.87
"2023-07-03","60000312",7.88,224,76907.42,76907.42,0.00,9761.53
"2023-07-03","60000313",7.98,387295,126350598.39,126351028.99,3969.44,15811744.93
"2023-07-03","60000317",9.33,19144,7679015.42,7679015.42,0.00,822077.75
"2023-07-03","60000359",7.14,139588,87169904.27,87169904.27,0.00,12218668.24
"2023-07-03","60033428",6.84,13493,12311240.20,12311240.20,0.00,1813335.66
"2023-07-03","60078231",5.81,1,5.93,5.93,0.00,1.02
"2023-07-03","60170825",6.14,5390,336191.17,336191.17,0.00,56742.02
"2023-07-03","60199053",5.21,2094,1531347.02,1531347.02,0.00,319803.96
"2023-07-03","62050661",2.30,1615,78987.16,78987.16,0.00,34344.99
"2023-07-03","90325752",60.00,3,1967.40,1967.40,0.00,32.79
"2023-07-04","60000288",1.00,59,31176.68,31176.68,0.00,31176.68
"2023-07-04","60000292",2.38,5160,248993.37,248993.37,0.00,104836.99
"2023-07-04","60000304",7.51,3382,693977.69,693977.69,0.00,92422.27
"2023-07-04","60000305",7.50,955044,212067063.76,212067297.39,3154.90,28243581.21
"2023-07-04","60000312",7.86,355,111374.87,111374.87,0.00,14176.02
"2023-07-04","60000313",7.98,477294,153049865.21,153050554.96,4226.10,19156558.79
"2023-07-04","60000317",9.33,21525,8546709.54,8546779.20,69.66,914992.29
"2023-07-04","60000359",7.14,170730,104200122.82,104200122.82,0.00,14603546.37
"2023-07-04","60033428",6.74,19417,18177981.44,18177981.44,0.00,2728083.14
"2023-07-04","60170825",6.15,6059,387617.86,387617.86,0.00,65042.30
"2023-07-04","60199053",5.14,2519,1859921.32,1859921.32,0.00,394437.27
"2023-07-04","62050661",2.30,2216,110669.95,110669.95,0.00,48121.05
"2023-07-04","90325752",60.00,1,643.20,643.20,0.00,10.72
"2023-07-05","60000288",1.00,81,33535.79,33535.79,0.00,33535.79
"2023-07-05","60000292",2.39,3801,183069.18,183069.18,0.00,77105.81
"2023-07-05","60000304",7.51,2075,434826.28,434826.28,0.00,57908.18
"2023-07-05","60000305",7.50,672015,149129068.60,149129298.30,2787.19,19854411.11
"2023-07-05","60000312",7.87,180,59825.21,59825.21,0.00,7612.40
"2023-07-05","60000313",7.98,338715,108521975.66,108522468.76,4370.91,13581413.28
"2023-07-05","60000317",9.33,15342,6086361.52,6086389.20,27.68,651598.27
"2023-07-05","60000359",7.14,125731,76669253.11,76669253.11,0.00,10757281.26
"2023-07-05","60033428",6.74,15054,13548012.53,13548012.53,0.00,2032285.21
"2023-07-05","60170825",6.19,4602,286769.32,286769.32,0.00,47963.27
"2023-07-05","60199053",4.99,1735,1327435.03,1327435.03,0.00,285104.02
"2023-07-05","62050661",2.29,1580,80092.05,80092.05,0.00,34587.46
"2023-07-05","90325752",60.00,2,1188.60,1188.60,0.00,19.81
"2023-07-06","60000288",1.00,89,42545.85,42545.85,0.00,42545.85
"2023-07-06","60000292",2.36,4807,237899.00,237899.00,0.00,100966.91
"2023-07-06","60000304",7.50,2447,524403.45,524403.45,0.00,69811.35
"2023-07-06","60000305",7.50,872148,195883520.88,195883741.00,4227.93,26080446.48
"2023-07-06","60000312",7.83,236,77169.60,77169.60,0.00,9862.60
"2023-07-06","60000313",7.98,450900,145571934.46,145572600.65,6372.48,18217471.17
"2023-07-06","60000317",9.33,20365,8142994.96,8143036.62,41.66,871707.94
"2023-07-06","60000359",7.14,154546,96029594.93,96029594.93,0.00,13490580.13
"2023-07-06","60033428",6.70,18390,17434815.37,17434815.37,0.00,2626494.60
"2023-07-06","60078231",5.81,2,15394.84,15394.84,0.00,2649.72
"2023-07-06","60170825",6.13,6437,404446.03,404446.03,0.00,68134.71
"2023-07-06","60199053",5.02,2472,1891294.37,1891294.37,0.00,403889.28
"2023-07-06","62050661",2.29,2099,104014.37,104014.37,0.00,44929.01
"2023-07-06","90325752",60.00,1,529.80,529.80,0.00,8.83
"2023-07-07","60000288",1.00,130,62937.26,62937.26,0.00,62937.26
"2023-07-07","60000292",2.37,5182,255951.45,255951.45,0.00,108189.75
"2023-07-07","60000304",7.50,3982,848141.03,848141.03,20.40,112826.84
"2023-07-07","60000305",7.50,1200024,268269593.27,268269738.01,4399.15,35725713.41
"2023-07-07","60000312",7.88,335,104979.12,104979.12,0.00,13316.94
"2023-07-07","60000313",7.98,600688,190079354.80,190079708.46,6799.65,23787455.03
"2023-07-07","60000317",9.34,25255,9927548.58,9927592.07,43.49,1062680.38
"2023-07-07","60000359",7.14,176213,101007833.01,101007833.01,0.31,14177043.62
"2023-07-07","60033428",6.71,20496,17528518.41,17528518.41,0.00,2636098.11
"2023-07-07","60078231",5.81,7,70216.59,70216.59,0.00,12085.48
"2023-07-07","60170825",6.24,7055,437057.78,437057.78,0.00,72290.15
"2023-07-07","60199053",4.97,2342,1947372.70,1947372.70,0.00,423344.40
"2023-07-07","62050661",2.29,2227,110696.24,110696.24,0.00,47848.60
"2023-07-08","60000288",1.00,63,17686.94,17686.94,0.00,17686.94
"2023-07-08","60000292",2.36,3701,178921.80,178921.80,0.00,75951.39
"2023-07-08","60000304",7.50,2737,560957.70,560957.70,30.60,74636.64
"2023-07-08","60000305",7.50,875834,194004253.54,194004628.76,3305.25,25838013.56
"2023-07-08","60000312",7.89,253,82634.52,82634.52,0.00,10485.31
"2023-07-08","60000313",7.98,438105,138820457.39,138821092.79,4689.07,17371799.28
"2023-07-08","60000317",9.33,18965,7551737.46,7551785.34,47.88,808478.46
"2023-07-08","60000359",7.14,128186,80299459.30,80299459.30,0.00,11292388.40
"2023-07-08","60033428",6.69,17000,16415073.26,16415073.26,0.00,2476008.64
"2023-07-08","60170825",6.29,6407,395171.06,395171.06,0.00,65027.55
"2023-07-08","60199053",5.04,2251,1787370.34,1787370.34,0.00,382016.90
"2023-07-08","62050661",2.30,1722,87109.50,87109.50,0.00,37876.25
"2023-07-08","90325752",60.00,3,1917.60,1917.60,0.00,31.96
"2023-07-09","60000288",1.00,119,43601.30,43601.30,0.00,43601.30
"2023-07-09","60000292",2.35,3990,194788.79,194788.79,0.00,83179.89
"2023-07-09","60000304",7.51,2571,539537.46,539537.46,0.90,71852.95
"2023-07-09","60000305",7.50,804592,179642153.08,179642597.35,3211.31,23919679.39
"2023-07-09","60000312",7.87,330,112183.08,112183.08,0.00,14235.89
"2023-07-09","60000313",7.98,423174,135072167.03,135072940.71,4420.73,16903693.77
"2023-07-09","60000317",9.33,19869,8006404.82,8006508.76,103.94,857227.25
"2023-07-09","60000359",7.14,139597,93928492.07,93928492.07,0.00,13214127.70
"2023-07-09","60033428",6.68,17819,19013879.78,19013879.78,0.00,2874772.83
"2023-07-09","60170825",6.14,6316,404677.71,404677.71,0.00,68117.66
"2023-07-09","60199053",5.15,2541,2001969.33,2001969.33,0.00,425699.40
"2023-07-09","62050661",2.30,1853,95641.16,95641.16,0.00,41586.48
"2023-07-09","90325752",60.00,3,1581.00,1581.00,0.00,26.35
"2023-07-10","60000288",1.00,108,49348.03,49348.03,0.00,49348.03
"2023-07-10","60000292",2.36,3287,155934.10,155934.10,0.00,66270.84
"2023-07-10","60000304",7.51,2054,434432.87,434432.87,0.00,57842.90
"2023-07-10","60000305",7.50,658326,147411490.76,147411694.30,2832.04,19627596.44
"2023-07-10","60000312",7.95,190,59972.66,59972.66,0.00,7546.18
"2023-07-10","60000313",7.98,332162,106430250.59,106430640.82,3837.56,13319113.49
"2023-07-10","60000317",9.33,15298,6030938.94,6030982.40,43.46,645563.52
"2023-07-10","60000359",7.14,112217,68169118.06,68169118.06,0.00,9571299.33
"2023-07-10","60033428",6.71,13128,11993626.13,11993626.13,0.00,1805937.75
"2023-07-10","60170825",6.15,4215,265059.34,265059.34,0.00,44706.21
"2023-07-10","60199053",5.02,1738,1359858.37,1359858.37,0.00,295652.50
"2023-07-10","62050661",2.29,1366,67015.04,67015.04,0.00,29050.19
"2023-07-10","90325752",60.00,1,376.80,376.80,0.00,6.28
"2023-07-11","60000288",1.00,90,41382.07,41382.07,0.00,41382.07
"2023-07-11","60000292",2.37,4392,211074.26,211074.26,0.00,89431.69
"2023-07-11","60000304",7.51,2720,554746.19,554746.19,0.00,73879.91
"2023-07-11","60000305",7.50,938721,208726153.63,208726285.18,4751.57,27795150.86
"2023-07-11","60000312",7.99,266,83005.98,83005.98,0.00,10389.72
"2023-07-11","60000313",7.98,463327,147470374.99,147470721.11,6519.62,18456051.81
"2023-07-11","60000317",9.33,19459,7660324.27,7660361.23,36.96,820113.37
"2023-07-11","60000359",7.14,150541,87726890.50,87726890.50,0.00,12317932.73
"2023-07-11","60033428",6.73,18332,15931582.64,15931582.64,0.00,2395672.35
"2023-07-11","60078231",5.81,4,27888.00,27888.00,0.00,4800.00
"2023-07-11","60170825",6.11,5165,326358.27,326358.27,0.00,55102.94
"2023-07-11","60199053",4.95,2106,1747615.68,1747615.68,0.00,381221.02
"2023-07-11","62050661",2.30,1892,93394.24,93394.24,0.00,40610.05
"2023-07-11","90325752",60.00,1,283.80,283.80,0.00,4.73
"2023-07-12","60000288",1.00,69,35942.40,35942.40,0.00,35942.40
"2023-07-12","60000292",2.32,4008,193070.61,193070.61,0.00,83201.53
"2023-07-12","60000304",7.51,3041,631026.84,631036.44,28.80,84021.78
"2023-07-12","60000305",7.50,876195,196006868.06,196007032.98,3774.74,26095081.10
"2023-07-12","60000312",7.99,237,78512.54,78512.54,0.00,9827.04
"2023-07-12","60000313",7.98,441937,141094474.92,141095079.51,5697.79,17656851.55
"2023-07-12","60000317",9.34,19001,7471122.72,7471122.72,0.00,799859.82
"2023-07-12","60000359",7.14,153040,97061008.84,97061008.84,0.00,13622183.79
"2023-07-12","60033428",6.72,17920,17106042.21,17106042.21,0.00,2573942.19
"2023-07-12","60078231",7.16,3,2148.00,2148.00,0.00,300.00
"2023-07-12","60170825",6.19,5010,317838.36,317838.36,0.00,53063.86
"2023-07-12","60199053",5.03,1979,1550919.67,1550919.67,0.00,336530.85
"2023-07-12","62050661",2.29,1809,89436.87,89436.87,0.00,38865.44
"2023-07-12","90325752",60.00,2,1300.80,1300.80,0.00,21.68
"2023-07-13","60000288",1.00,86,36044.38,36044.38,0.00,36044.38
"2023-07-13","60000292",2.36,3363,165449.14,165449.14,0.00,69917.50
"2023-07-13","60000304",7.63,2024,418240.25,418240.25,0.00,54822.78
"2023-07-13","60000305",7.62,635867,142893043.29,142893187.79,2378.22,18725195.75
